fight_id,P1_id,P2_id,P1_name,P2_name,date,location,rounds_planned,P1_W,P1_L,P1_D,P2_W,P2_L,P2_D,P1_6W,P1_6L,P1_6D,P2_6W,P2_6L,P2_6D,P1_bdate,P1_stance,P1_height,P1_reach,P1_country,P2_bdate,P2_stance,P2_height,P2_reach,P2_country,P1_outcome,rounds_happened,time,referee,judge1,judge2,judge3,judge1_score,judge2_score,judge3_score,comments,P2_outcome,outcome_type,rounds_planned.1,lon,lat
14392,873,2875,Arnel Arrozal,Adriano Arreola,11/7/85,"Olympic Auditorium, Los Angeles, California",10,32,8,0,32,8,0,4,2,0,4,2,0,9/4/57,southpaw,0,0,Philippines,2/14/62,0,0,0,USA,L,10,0,Chuck Hassett,Rudy Jordan,Larry Rozadilla,0,93-99,91-100,0,0,L,UD,10,-118.2436849,34.0522342
14389,873,509,Arnel Arrozal,Tony Lopez,6/5/86,"Arco Arena, Sacramento, California",10,17,0,0,17,0,0,6,0,0,6,0,0,9/4/57,southpaw,0,0,Philippines,2/24/63,orthodox,168,183,USA,L,2,2:15,0,0,0,0,0,0,0,0,L,KO,10,-121.5180614,38.649062
17228,4579,2493,Arnulfo Castillo,Jorge Ramirez,11/16/96,"Great Western Forum, Inglewood, California",12,66,9,3,66,9,3,3,3,0,3,3,0,9/30/71,southpaw,170,178,Mexico,1/23/65,orthodox,0,0,Mexico,W,4,0,0,0,0,0,0,0,0,0,W,KO,12,-118.3531311,33.9616801
18054,22060,2502,Arthur Cruz,Chris Linson,1/8/00,"The Pit, Albuquerque, New Mexico",8,15,4,1,15,4,1,3,3,0,3,3,0,2/14/69,orthodox,170,175,USA,3/6/77,orthodox,165,0,USA,L,8,0,Russell Mora,0,0,0,0,0,0,0,L,UD,8,-106.5839137,35.1667109
17078,5673,3207,Artur Grigorian,Bobby Brewer,1/28/95,"Sporthalle, Schoeneberg, Berlin",4,16,17,0,16,17,0,0,6,0,0,6,0,10/20/67,southpaw,171,175,Uzbekistan,2/10/64,orthodox,173,173,USA,W,4,0,0,0,0,0,0,0,0,0,W,TD,4,13.3649741,52.4467984
17052,5673,1806,Artur Grigorian,Stefano Zoff,9/14/02,"Volkswagenhalle, Braunschweig, Niedersachsen",12,38,7,2,38,7,2,6,0,0,6,0,0,10/20/67,southpaw,171,175,Uzbekistan,3/17/66,orthodox,175,0,Italy,W,12,0,0,0,0,0,0,0,0,0,W,UD,12,10.5267696,52.2688736
9300,3999,453,Arturo Gatti,Tracy Harris Patterson,12/15/95,"Madison Square Garden, New York, New York",12,54,3,1,54,3,1,5,1,0,5,1,0,4/15/72,orthodox,171,178,Canada,12/26/64,orthodox,166,171,USA,W,12,0,Wayne Kelly,Leroy Brown,Melvina Lathan,Steve Weisfeld,116-111,115-112,114-113,0,W,UD,12,-73.9557979,40.7849904
9279,3999,352,Arturo Gatti,Floyd Mayweather Jr,6/25/05,"Boardwalk Hall, Atlantic City, New Jersey",12,33,0,0,33,0,0,6,0,0,6,0,0,4/15/72,orthodox,171,178,Canada,2/24/77,orthodox,173,183,USA,L,6,3:00,Earl Morton,Luis Rivera,John Stewart,Dave Moretti,52-60,53-60,52-60,0,L,RTD,12,-74.4229266,39.3642834
9297,3999,453,Arturo Gatti,Tracy Harris Patterson,2/22/97,"Convention Center, Atlantic City, New Jersey",12,57,4,1,57,4,1,5,1,0,5,1,0,4/15/72,orthodox,171,178,Canada,12/26/64,orthodox,166,171,USA,W,12,0,Rudy Battle,Beeba Exton,Dave McCullough,George Hill,118-108,117-109,116-110,0,W,UD,12,-74.4437912,39.3668048
9296,3999,578,Arturo Gatti,Calvin Grove,5/4/97,"Caesars Hotel & Casino, Atlantic City, New Jersey",10,49,8,0,49,8,0,3,3,0,3,3,0,4/15/72,orthodox,171,178,Canada,8/5/62,orthodox,170,0,USA,W,7,3:00,Brian O'Melia,Barbara Perez,Jean Williams,Debra Barnes,0,0,0,0,W,RTD,10,-87.1178868,12.6304661
9295,3999,1371,Arturo Gatti,Gabriel Ruelas,10/4/97,"Caesars Hotel & Casino, Atlantic City, New Jersey",12,44,3,0,44,3,0,5,1,0,5,1,0,4/15/72,orthodox,171,178,Canada,7/23/70,orthodox,170,175,Mexico,W,5,2:22,Benjy Esteves Jr.,Robert Gonzalez,William James,John Stewart,38-38,39-37,38-38,"(supervisor:,Daryl Peoples,)",W,TKO,12,-87.1178868,12.6304661
12572,3214,1547,Arturo Hernandez,Rafael Ruelas,4/14/90,"Mirage Hotel & Casino, Las Vegas, Nevada",8,15,0,0,15,0,0,6,0,0,6,0,0,8/3/60,0,0,0,Mexico,4/26/71,orthodox,180,180,USA,L,1,1:34,0,0,0,0,0,0,0,0,L,TKO,8,104.0439239,30.679704
12584,3214,1155,Arturo Hernandez,Mauricio Aceves,12/21/85,"Minatitlan, Veracruz",0,16,6,0,16,6,0,5,1,0,5,1,0,8/3/60,0,0,0,Mexico,12/18/60,southpaw,0,0,Mexico,L,5,0,0,0,0,0,0,0,0,0,L,TKO,0,-94.5572847,18.0005464
12603,3214,3251,Arturo Hernandez,Leonardo Moreno,4/16/83,"Mexico City, Distrito Federal",0,7,1,0,7,1,0,5,1,0,5,1,0,8/3/60,0,0,0,Mexico,,0,0,0,USA,W,5,0,0,0,0,0,0,0,0,0,W,TKO,0,-99.133208,19.4326077
12583,3214,2092,Arturo Hernandez,Jaime Balboa,1/31/86,"Monterrey, Nuevo Leon",0,25,4,0,25,4,0,4,2,0,4,2,0,8/3/60,0,0,0,Mexico,1/4/62,orthodox,0,0,Mexico,L,9,0,0,0,0,0,0,0,0,0,L,TKO,0,-100.3161126,25.6866142
12636,3214,1129,Arturo Hernandez,Rosendo Alonso,1/19/79,"Arena Coliseo, Guadalajara, Jalisco",10,9,1,1,9,1,1,5,1,0,5,1,0,8/3/60,0,0,0,Mexico,5/19/61,0,0,0,Mexico,L,0,0,0,0,0,0,0,0,0,0,L,KO,10,-103.3496092,20.6596988
12597,3214,1071,Arturo Hernandez,Martin Torres,4/6/84,"Culiacan, Sinaloa",0,7,5,2,7,5,2,2,2,2,2,2,2,8/3/60,0,0,0,Mexico,,0,0,0,Mexico,L,3,0,0,0,0,0,0,0,0,0,L,KO,0,-107.3597518,24.8464969
12582,3214,2493,Arturo Hernandez,Jorge Ramirez,3/21/86,"Caborca, Sonora",10,34,3,2,34,3,2,4,1,1,4,1,1,8/3/60,0,0,0,Mexico,1/23/65,orthodox,0,0,Mexico,L,10,0,0,0,0,0,0,0,0,0,L,PTS,10,-112.1884767,30.696972
12599,3214,2351,Arturo Hernandez,Javier Marquez,1/2/84,"Mexicali, Baja California",10,16,2,1,16,2,1,3,1,1,3,1,1,8/3/60,0,0,0,Mexico,8/24/62,southpaw,166,0,Mexico,L,10,0,0,0,0,0,0,0,0,0,L,PTS,10,-115.4522623,32.6245389
12573,3214,1371,Arturo Hernandez,Gabriel Ruelas,2/5/90,"Great Western Forum, Inglewood, California",6,18,0,0,18,0,0,6,0,0,6,0,0,8/3/60,0,0,0,Mexico,7/23/70,orthodox,170,175,Mexico,L,3,2:49,Larry Rozadilla,0,0,0,0,0,0,0,L,TKO,6,-118.3531311,33.9616801
12835,4266,1371,Ascencion Lugo,Gabriel Ruelas,11/26/91,"Country Club, Reseda, California",0,25,1,0,25,1,0,5,1,0,5,1,0,,0,0,0,0,7/23/70,orthodox,170,175,Mexico,L,1,0,0,0,0,0,0,0,0,0,L,KO,0,-118.5360517,34.2011141
15836,7878,468,Augie Sanchez,Jorge Paez,5/8/99,"Hilton Hotel, Las Vegas, Nevada",10,62,12,4,62,12,4,5,1,0,5,1,0,11/17/77,orthodox,165,157,USA,10/27/65,orthodox,165,173,Mexico,W,7,2:26,Richard Steele,Carol Castellano,Chuck Giampa,Lou Tabat,0,0,0,0,W,KO,10,-115.1398296,36.1699412
13020,440,1279,Azumah Nelson,Lupe Suarez,6/25/88,"Trump Plaza Hotel, Atlantic City, New Jersey",12,24,1,0,24,1,0,6,0,0,6,0,0,7/19/58,orthodox,165,173,Ghana,10/29/60,orthodox,0,0,USA,W,9,0:27,Tony Perez,Ray Solis,Ismael Quinones Falu,Tom Kaczmarek,77-76,77-76,76-76,0,W,TKO,12,-74.4056612,40.0583238
13005,440,511,Azumah Nelson,Genaro Hernandez,3/22/97,"Memorial Coliseum, Corpus Christi, Texas",12,34,1,1,34,1,1,5,1,0,5,1,0,7/19/58,orthodox,165,173,Ghana,5/10/66,orthodox,180,183,USA,L,12,0,Laurence Cole,Alfred Asaro,Richard James Davies,Gale E. Van Hoy,113-115,110-118,114-113,0,L,SD,12,-97.3934501,27.7873353
13010,440,1371,Azumah Nelson,Gabriel Ruelas,2/20/93,"Estadio Azteca, Mexico City, Distrito Federal",12,33,1,0,33,1,0,6,0,0,6,0,0,7/19/58,orthodox,165,173,Ghana,7/23/70,orthodox,170,175,Mexico,W,12,0,Jose Guadalupe Garcia,Tom Kaczmarek,Jose Medina Solares,Dae-Eun Chung,115-114,115-115,115-113,0,W,MD,12,-99.1505277,19.3028607
13016,440,555,Azumah Nelson,Pernell Whitaker,5/19/90,"Caesars Palace, Las Vegas, Nevada",12,21,1,0,21,1,0,6,0,0,6,0,0,7/19/58,orthodox,165,173,Ghana,1/2/64,southpaw,168,175,USA,L,12,0,Mills Lane,Harry Gibbs,Sid Nathan,Dalby Shirley,114-116,113-115,111-116,Whitaker has a point deducted in the 12th round,L,UD,12,-115.1737189,36.1173213
13007,440,1371,Azumah Nelson,Gabriel Ruelas,12/1/95,"Fantasy Springs Casino, Indio, California",12,41,2,0,41,2,0,6,0,0,6,0,0,7/19/58,orthodox,165,173,Ghana,7/23/70,orthodox,170,175,Mexico,W,5,1:20,Marty Denkin,Carol Castellano,Daniel Van de Wiele,Angel Luis Guzman,38-36,39-35,38-36,0,W,TKO,12,-116.2155619,33.7205771
13011,440,578,Azumah Nelson,Calvin Grove,11/7/92,"Caesars Tahoe, Stateline, Nevada",12,42,4,0,42,4,0,4,2,0,4,2,0,7/19/58,orthodox,165,173,Ghana,8/5/62,orthodox,170,0,USA,W,12,0,Richard Steele,Dave Brown,Keith MacDonald,Doug Tucker,115-112,114-113,116-111,0,W,UD,12,-119.9399029,38.9624079
5875,3280,1299,Ben Lopez,Ditau Paul Molefyane,9/3/92,"San Bernardino, California",10,23,6,0,23,6,0,4,2,0,4,2,0,11/11/61,orthodox,178,0,USA,1/6/65,orthodox,175,0,South Africa,L,6,0,0,0,0,0,0,0,0,0,L,KO,10,-117.2897652,34.1083449
5876,3280,1802,Ben Lopez,Jorge Rodriguez,3/27/92,"Arena, San Bernardino, California",10,11,26,2,11,26,2,2,4,0,2,4,0,11/11/61,orthodox,178,0,USA,12/31/66,0,0,0,USA,W,10,0,0,0,0,0,0,0,0,0,W,UD,10,-117.636249,34.4531496
5888,3280,3251,Ben Lopez,Leonardo Moreno,3/23/89,"Marriott Hotel, Irvine, California",0,7,2,0,7,2,0,4,2,0,4,2,0,11/11/61,orthodox,178,0,USA,,0,0,0,USA,W,2,0,0,0,0,0,0,0,0,0,W,KO,0,-117.7946942,33.6839473
5883,3280,3387,Ben Lopez,Vicente Gonzalez,1/29/90,"Marriott Hotel, Irvine, California",12,13,6,2,13,6,2,3,3,0,3,3,0,11/11/61,orthodox,178,0,USA,4/5/67,orthodox,165,163,USA,W,12,0,0,0,0,0,0,0,0,0,W,PTS,12,-117.7946942,33.6839473
5882,3280,503,Ben Lopez,Manuel Medina,3/26/90,"Great Western Forum, Inglewood, California",12,33,3,0,33,3,0,5,1,0,5,1,0,11/11/61,orthodox,178,0,USA,3/30/71,orthodox,173,178,Mexico,L,8,0,Vince Delgado,0,0,0,0,0,0,0,L,TKO,12,-118.3531311,33.9616801
5880,3280,511,Ben Lopez,Genaro Hernandez,9/22/90,"Great Western Forum, Inglewood, California",10,20,0,0,20,0,0,6,0,0,6,0,0,11/11/61,orthodox,178,0,USA,5/10/66,orthodox,180,183,USA,L,6,2:06,Larry Rozadilla,0,0,0,0,0,0,0,L,TKO,10,-118.3531311,33.9616801
5871,3280,1371,Ben Lopez,Gabriel Ruelas,8/28/93,"Great Western Forum, Inglewood, California",10,33,2,0,33,2,0,5,1,0,5,1,0,11/11/61,orthodox,178,0,USA,7/23/70,orthodox,170,175,Mexico,L,5,2:29,0,0,0,0,0,0,0,0,L,TKO,10,-118.3531311,33.9616801
5874,3280,2493,Ben Lopez,Jorge Ramirez,12/7/92,"Great Western Forum, Inglewood, California",10,63,7,3,63,7,3,5,1,0,5,1,0,11/11/61,orthodox,178,0,USA,1/23/65,orthodox,0,0,Mexico,W,4,0,Lou Moret,0,0,0,0,0,0,0,W,KO,10,-118.3531311,33.9616801
24407,1680,1362,Benito Rodriguez,Kevin Kelley,8/13/99,"Bossier City, Louisiana",10,50,3,2,50,3,2,4,2,0,4,2,0,5/7/66,orthodox,0,0,Mexico,6/29/67,southpaw,170,180,USA,W,10,0,0,0,0,0,0,0,0,0,W,UD,10,-93.7321228,32.5159852
24458,1680,1547,Benito Rodriguez,Rafael Ruelas,6/16/89,"Houston, Texas",0,5,0,0,5,0,0,5,0,0,5,0,0,5/7/66,orthodox,0,0,Mexico,4/26/71,orthodox,180,180,USA,L,3,0,0,0,0,0,0,0,0,0,L,KO,0,-95.3698028,29.7604267
24447,1680,1771,Benito Rodriguez,Steve Cruz,9/25/90,"San Antonio, Texas",10,34,5,0,34,5,0,4,2,0,4,2,0,5/7/66,orthodox,0,0,Mexico,11/2/63,0,168,0,USA,L,10,0,0,0,0,0,0,0,0,0,L,PTS,10,-98.4936282,29.4241219
24425,1680,503,Benito Rodriguez,Manuel Medina,4/12/96,"Tijuana, Baja California",10,51,7,0,51,7,0,4,2,0,4,2,0,5/7/66,orthodox,0,0,Mexico,3/30/71,orthodox,173,178,Mexico,L,10,0,0,0,0,0,0,0,0,0,L,UD,10,-117.0382471,32.5149469
12158,6799,555,Benjie Marquez,Pernell Whitaker,11/22/90,"Palacio de los Deportes, Madrid, Comunidad de Madrid",10,23,1,0,23,1,0,6,0,0,6,0,0,6/10/60,orthodox,173,175,USA,1/2/64,southpaw,168,175,USA,L,10,0,Fernando Paredes,0,0,0,0,0,0,0,L,UD,10,-3.6938133,40.4468345
12154,6799,3207,Benjie Marquez,Bobby Brewer,12/2/93,"Aurora, Colorado",10,16,13,0,16,13,0,2,4,0,2,4,0,6/10/60,orthodox,173,175,USA,2/10/64,orthodox,173,173,USA,W,10,0,0,0,0,0,0,0,0,0,W,PTS,10,-104.8319195,39.7294319
12147,6799,1188,Benjie Marquez,Jeff Mayweather,5/9/96,"Denver, Colorado",12,30,9,5,30,9,5,1,3,2,1,3,2,6/10/60,orthodox,173,175,USA,7/4/64,orthodox,0,0,USA,W,12,0,0,0,0,0,0,0,0,0,W,SD,12,-104.990251,39.7392358
15022,8443,2351,Benny Medina,Javier Marquez,7/19/91,"Hermosillo, Sonora",12,41,10,3,41,10,3,4,2,0,4,2,0,,0,0,0,Mexico,8/24/62,southpaw,166,0,Mexico,W,8,0,0,0,0,0,0,0,0,0,W,TKO,12,-110.9559192,29.0729673
10403,7375,1382,Bernard Harris,Sharmba Mitchell,3/28/02,"Constitution Hall, Washington, District of Columbia",10,47,3,0,47,3,0,5,1,0,5,1,0,3/10/74,0,165,178,USA,8/27/70,southpaw,170,183,USA,L,10,0,0,0,0,0,0,0,0,0,L,UD,10,-77.0368707,38.9071923
10418,7375,828,Bernard Harris,Lee Cargle,5/1/99,"Community College, Jackson, Michigan",10,34,80,1,34,80,1,1,5,0,1,5,0,3/10/74,0,165,178,USA,5/18/62,0,170,0,USA,W,10,0,0,G. Abraham,Charles McHenry,James Hoomaian,0,0,0,0,W,UD,10,-84.4028199,42.1652722
9680,1414,3254,Bernard Hopkins,Felix Trinidad,9/29/01,"Madison Square Garden, New York, New York",12,40,0,0,40,0,0,6,0,0,6,0,0,1/15/65,orthodox,185,191,USA,1/10/73,orthodox,180,184,Puerto Rico,W,12,1:18,Steve Smoger,Don Ackerman,Stanley Christodoulou,Anek Hongtongkam,109-100,107-102,107-102,"(supervisor:,Gonzalo Lopez Silvero,)",W,TKO,12,-73.9557979,40.7849904
1690,69155,1838,Billy Martinez,Richard Garcia,3/7/87,"Peppermill Hotel & Casino, Reno, Nevada",4,1,1,0,1,1,0,1,1,0,1,1,0,5/31/66,0,0,0,USA,2/13/64,0,0,0,USA,W,4,0,0,0,0,0,0,0,0,0,W,PTS,4,-112.4050542,33.6477368
1688,69155,2635,Billy Martinez,Leo Benitez,4/25/87,"Peppermill Hotel & Casino, Reno, Nevada",4,2,3,0,2,3,0,2,3,0,2,3,0,5/31/66,0,0,0,USA,4/4/62,0,0,0,USA,W,4,0,0,0,0,0,0,0,0,0,W,UD,4,-112.4050542,33.6477368
7989,3207,1299,Bobby Brewer,Ditau Paul Molefyane,5/5/91,"Nasrec Indoor Arena, Johannesburg, Gauteng",10,20,4,0,20,4,0,5,1,0,5,1,0,2/10/64,orthodox,173,173,USA,1/6/65,orthodox,175,0,South Africa,L,6,0,Alfred Buqwana,0,0,0,0,0,0,0,L,TKO,10,28.0473051,-26.2041028
7996,3207,1382,Bobby Brewer,Sharmba Mitchell,2/1/90,"Trump Plaza Hotel, Atlantic City, New Jersey",8,12,0,0,12,0,0,6,0,0,6,0,0,2/10/64,orthodox,173,173,USA,8/27/70,southpaw,170,183,USA,L,8,0,0,0,0,0,0,0,0,0,L,UD,8,-74.4056612,40.0583238
7971,3207,1649,Bobby Brewer,Mark Fernandez,4/14/00,"Denver, Colorado",6,33,23,1,33,23,1,0,6,0,0,6,0,2/10/64,orthodox,173,173,USA,10/20/60,orthodox,170,183,USA,L,6,0,0,0,0,0,0,0,0,0,L,UD,6,-104.990251,39.7392358
11180,15279,1362,Bobby Pacquiao,Kevin Kelley,6/10/06,"Madison Square Garden, New York, New York",12,58,6,2,58,6,2,5,1,0,5,1,0,4/23/80,southpaw,168,173,Philippines,6/29/67,southpaw,170,180,USA,W,4,1:24,Steve Willis,Billy Costello,George DeGabriel,Frank Lombardi,0,0,0,Kelley down once in rounds three and four.,W,KO,12,-73.9557979,40.7849904
15088,4664,468,Brian Brown,Jorge Paez,8/24/92,"Great Western Forum, Inglewood, California",10,42,4,4,42,4,4,5,1,0,5,1,0,9/4/68,orthodox,0,0,USA,10/27/65,orthodox,165,173,Mexico,L,6,0:59,Chuck Hassett,0,0,0,0,0,0,0,L,TKO,10,-118.3531311,33.9616801
24267,634,453,Bruno Rabanales,Tracy Harris Patterson,10/26/95,"Marriott Ballroom, Hauppauge, New York",10,53,3,1,53,3,1,5,1,0,5,1,0,11/9/58,orthodox,0,0,Mexico,12/26/64,orthodox,166,171,USA,L,7,0,0,0,0,0,0,0,0,0,L,KO,10,-73.2026138,40.8256536
24316,634,1166,Bruno Rabanales,Carlos Linares,3/12/85,"Mexico City, Distrito Federal",0,17,9,0,17,9,0,4,2,0,4,2,0,11/9/58,orthodox,0,0,Mexico,,0,0,0,Mexico,W,5,0,0,0,0,0,0,0,0,0,W,TKO,0,-99.133208,19.4326077
24317,634,2074,Bruno Rabanales,Fernando Segura,11/3/84,"Mexico City, Distrito Federal",10,1,5,0,1,5,0,1,5,0,1,5,0,11/9/58,orthodox,0,0,Mexico,,0,0,0,Mexico,W,10,0,0,0,0,0,0,0,0,0,W,PTS,10,-99.133208,19.4326077
24301,634,2493,Bruno Rabanales,Jorge Ramirez,10/14/87,"Navojoa, Sonora",10,39,3,2,39,3,2,6,0,0,6,0,0,11/9/58,orthodox,0,0,Mexico,1/23/65,orthodox,0,0,Mexico,L,10,0,0,0,0,0,0,0,0,0,L,PTS,10,-109.4437493,27.0727573
24291,634,2493,Bruno Rabanales,Jorge Ramirez,4/6/90,"Hermosillo, Sonora",12,54,5,2,54,5,2,5,1,0,5,1,0,11/9/58,orthodox,0,0,Mexico,1/23/65,orthodox,0,0,Mexico,D,12,0,0,0,0,0,0,0,0,0,D,PTS,12,-110.9559192,29.0729673
24298,634,2351,Bruno Rabanales,Javier Marquez,5/6/88,"Mexicali, Baja California",10,34,5,3,34,5,3,4,2,0,4,2,0,11/9/58,orthodox,0,0,Mexico,8/24/62,southpaw,166,0,Mexico,L,10,0,0,0,0,0,0,0,0,0,L,PTS,10,-115.4522623,32.6245389
24299,634,2351,Bruno Rabanales,Javier Marquez,1/1/88,"Mexicali, Baja California",10,32,5,3,32,5,3,3,2,1,3,2,1,11/9/58,orthodox,0,0,Mexico,8/24/62,southpaw,166,0,Mexico,L,10,0,0,0,0,0,0,0,0,0,L,PTS,10,-115.4522623,32.6245389
24290,634,2493,Bruno Rabanales,Jorge Ramirez,6/15/90,"Mexicali, Baja California",12,54,5,3,54,5,3,4,1,1,4,1,1,11/9/58,orthodox,0,0,Mexico,1/23/65,orthodox,0,0,Mexico,L,12,0,0,0,0,0,0,0,0,0,L,SD,12,-115.4522623,32.6245389
24289,634,503,Bruno Rabanales,Manuel Medina,9/3/90,"Tijuana, Baja California",10,36,3,0,36,3,0,6,0,0,6,0,0,11/9/58,orthodox,0,0,Mexico,3/30/71,orthodox,173,178,Mexico,L,10,0,0,0,0,0,0,0,0,0,L,UD,10,-117.0382471,32.5149469
24305,634,551,Bruno Rabanales,Hector Lopez,10/9/86,"Forum, Inglewood, California",10,10,1,0,10,1,0,5,1,0,5,1,0,11/9/58,orthodox,0,0,Mexico,2/1/67,orthodox,173,173,Mexico,L,10,0,0,0,0,0,0,0,0,0,L,UD,10,-118.3420658,33.9583827
24297,634,1021,Bruno Rabanales,Robert Lewis,6/24/88,"Aviation Gym, Redondo Beach, California",10,9,12,3,9,12,3,2,4,0,2,4,0,11/9/58,orthodox,0,0,Mexico,11/4/62,0,0,0,USA,W,10,0,0,0,0,0,0,0,0,0,W,SD,10,-118.3884078,33.8491816
14700,578,2169,Calvin Grove,Dana Roston,10/25/85,"Atlantis Hotel & Casino, Atlantic City, New Jersey",12,14,2,1,14,2,1,4,2,0,4,2,0,8/5/62,orthodox,170,0,USA,4/20/62,0,0,0,USA,W,12,0,Joe Cortez,Frank Cairo,Al DeVito,Charley Spina,117-110,117-110,118-111,0,W,UD,12,55.1171,25.1309
14686,578,1773,Calvin Grove,Ed Pollard,9/21/89,"Atlantic City, New Jersey",10,15,7,0,15,7,0,2,4,0,2,4,0,8/5/62,orthodox,170,0,USA,9/26/62,southpaw,0,0,Barbados,W,10,0,0,0,0,0,0,0,0,0,W,UD,10,-74.4229266,39.3642834
14677,578,988,Calvin Grove,Troy Dorsey,2/21/93,"Blue Horizon, Philadelphia, Pennsylvania",10,13,6,4,13,6,4,2,3,1,2,3,1,8/5/62,orthodox,170,0,USA,11/19/62,0,0,0,USA,W,10,0,Frank Cappuccino,Myra Grant,Ron Greenley,Mercedes Medina,100-89,99-91,99-95,0,W,UD,10,-75.1652215,39.9525839
14688,578,468,Calvin Grove,Jorge Paez,3/30/89,"Plaza de Toros Calafia, Mexicali, Baja California",12,27,2,1,27,2,1,6,0,0,6,0,0,8/5/62,orthodox,170,0,USA,10/27/65,orthodox,165,173,Mexico,L,11,1:02,Robert Ferrara,Juan Jose Ramirez,Patricia Morse Jarman,Richard F. Murry,92-97,92-97,92-96,0,L,TKO,12,-115.4448992,32.6368569
14690,578,468,Calvin Grove,Jorge Paez,8/4/88,"Plaza de Toros Calafia, Mexicali, Baja California",15,25,2,1,25,2,1,6,0,0,6,0,0,8/5/62,orthodox,170,0,USA,10/27/65,orthodox,165,173,Mexico,L,15,0,Al Rothenberg,Jim Traylor,Dave McCullough,Robert Gonzalez,142-142,140-143,140-142,Grove knocked down three times in the 15th round,L,MD,15,-115.4448992,32.6368569
14678,578,440,Calvin Grove,Azumah Nelson,11/7/92,"Caesars Tahoe, Stateline, Nevada",12,35,2,1,35,2,1,4,1,1,4,1,1,8/5/62,orthodox,170,0,USA,7/19/58,orthodox,165,173,Ghana,L,12,0,Richard Steele,Dave Brown,Keith MacDonald,Doug Tucker,112-115,113-114,111-116,0,L,UD,12,-119.9399029,38.9624079
1632,45901,1347,Calvin Talley,Paris Alexander,5/7/87,"Community Center, Sacramento, California",8,5,0,0,5,0,0,5,0,0,5,0,0,,0,0,0,USA,8/15/64,0,0,0,USA,L,8,0,0,0,0,0,0,0,0,0,L,PTS,8,-121.4993384,38.6187975
1633,45901,2481,Calvin Talley,Harold Petty,9/26/86,"Marriott Hotel, Portland, Oregon",10,27,4,0,27,4,0,4,2,0,4,2,0,,0,0,0,USA,10/13/60,southpaw,165,0,USA,L,3,0,0,0,0,0,0,0,0,0,L,KO,10,-122.7881992,45.4575562
4119,131997,3025,Candido Partida Santamaria,Edward Rodriquez,11/1/84,"San Jose, California",6,1,0,0,1,0,0,1,0,0,1,0,0,,0,0,0,USA,2/21/66,southpaw,177,0,USA,L,6,0,0,0,0,0,0,0,0,0,L,PTS,6,-121.8863286,37.3382082
4124,130429,3025,Carl Sklavos,Edward Rodriquez,11/15/84,"High Sierra, Stateline, Nevada",4,2,0,0,2,0,0,2,0,0,2,0,0,,0,0,0,USA,2/21/66,southpaw,177,0,USA,L,4,0,0,0,0,0,0,0,0,0,L,SD,4,-119.9399029,38.9624079
558,30270,1680,Carlos Alberto Ramirez,Benito Rodriguez,10/5/00,"Brownsville, Texas",8,32,32,4,32,32,4,3,1,2,3,1,2,10/26/75,orthodox,0,0,Mexico,5/7/66,orthodox,0,0,Mexico,W,8,0,0,Luis Escalona,Miguel Acuna,Raul Ortega,0,0,0,0,W,UD,8,-97.4974838,25.9017472
21538,4396,352,Carlos Alberto Ramon Rios,Floyd Mayweather Jr,2/17/99,"Van Andel Arena, Grand Rapids, Michigan",12,19,0,0,19,0,0,6,0,0,6,0,0,4/14/71,orthodox,163,165,Argentina,2/24/77,orthodox,173,183,USA,L,12,0,Dale Grable,Jose Juan Guerra,Gueremo Perez,Bob Watson,110-120,108-119,109-120,0,L,UD,12,-85.6729491,42.9655028
3097,1441,657,Carlos Castro,Tom Johnson,10/26/88,"Thomas Crystal Gardens, Mount Clemens, Michigan",10,13,0,0,13,0,0,6,0,0,6,0,0,,orthodox,0,0,Mexico,7/15/64,orthodox,166,177,USA,L,10,0,0,0,0,0,0,0,0,0,L,UD,10,-82.8779754,42.5972563
3093,1441,483,Carlos Castro,Hector Lizarraga,3/10/89,"Santa Clara, California",0,11,7,3,11,7,3,6,0,0,6,0,0,,orthodox,0,0,Mexico,9/1/66,orthodox,0,0,Mexico,L,2,0,0,0,0,0,0,0,0,0,L,KO,0,-121.9552356,37.3541079
14316,625,468,Carlos Galan,Jorge Paez,10/3/86,"Mexicali, Baja California",10,8,2,1,8,2,1,4,1,1,4,1,1,,0,0,0,0,10/27/65,orthodox,165,173,Mexico,L,10,0,0,0,0,0,0,0,0,0,L,PTS,10,-115.4522623,32.6245389
9960,25988,352,Carlos Hernandez,Floyd Mayweather Jr,5/26/01,"Van Andel Arena, Grand Rapids, Michigan",12,25,0,0,25,0,0,6,0,0,6,0,0,1/23/71,orthodox,168,168,USA,2/24/77,orthodox,173,183,USA,L,12,0,Dale Grable,Peter Trematerra,Bob Watson,Marty Sammon,109-119,109-117,111-116,Mayweather suffered first knockdown of his career in the 6th rd; Hernandez penalized 1 point in Rd 12 for elbowing.,L,UD,12,-85.6729491,42.9655028
9947,25988,1362,Carlos Hernandez,Kevin Kelley,9/28/06,"Municipal Auditorium, San Antonio, Texas",10,58,7,2,58,7,2,4,2,0,4,2,0,1/23/71,orthodox,168,168,USA,6/29/67,southpaw,170,180,USA,L,10,0,Wilfredo Esperon,Roy Ovalle,Glen Rick Crocker,Perry Hillin,92-97,94-95,93-96,0,L,UD,10,-98.4936282,29.4241219
